 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  8.45E+13 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
 INITIAL MIXING RATIOS OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
    57.5  -2.13E-01 -9.18E+01 -4.42E+01 -5.68E+01 -4.94E-01 -1.19E+00  1.15E+02  5.80E+00  2.28E+01 -3.79E-01
    58.5  -5.43E-01 -9.31E+01 -4.49E+01 -5.90E+01 -5.51E-01 -1.18E+00  1.13E+02  5.75E+00  2.34E+01 -3.79E-01
    59.5  -9.42E-01 -9.43E+01 -4.56E+01 -6.14E+01 -6.01E-01 -1.17E+00  1.11E+02  5.69E+00  2.38E+01 -3.79E-01
    60.5  -1.41E+00 -9.56E+01 -4.63E+01 -6.39E+01 -6.45E-01 -1.16E+00  1.09E+02  5.64E+00  2.41E+01 -3.79E-01
    61.5  -1.96E+00 -9.69E+01 -4.70E+01 -6.66E+01 -6.88E-01 -1.16E+00  1.07E+02  5.58E+00  2.43E+01 -3.79E-01
    62.5  -2.54E+00 -9.82E+01 -4.77E+01 -6.92E+01 -7.28E-01 -1.17E+00  1.05E+02  5.52E+00  2.44E+01 -3.79E-01
    63.5  -2.69E+00 -1.04E+02 -4.84E+01 -7.69E+01 -8.38E-01 -1.21E+00  9.80E+01  5.31E+00  2.45E+01 -3.79E-01
    64.5  -3.53E+00 -1.04E+02 -4.91E+01 -7.81E+01 -8.59E-01 -1.21E+00  9.77E+01  5.30E+00  2.46E+01 -3.79E-01
    65.5  -4.26E+00 -1.04E+02 -4.98E+01 -7.91E+01 -8.83E-01 -1.22E+00  9.77E+01  5.30E+00  2.47E+01 -3.79E-01
    66.5  -4.18E+00 -1.06E+02 -5.05E+01 -8.23E+01 -9.46E-01 -1.25E+00  9.53E+01  5.23E+00  2.47E+01 -3.79E-01
    67.5  -3.52E+00 -1.07E+02 -5.12E+01 -8.44E+01 -1.00E+00 -1.30E+00  9.39E+01  5.19E+00  2.47E+01 -3.79E-01
    68.5  -2.59E+00 -1.09E+02 -5.19E+01 -8.72E+01 -1.10E+00 -1.38E+00  9.17E+01  5.12E+00  2.47E+01 -3.79E-01
    69.5  -1.87E+00 -1.10E+02 -5.25E+01 -8.94E+01 -1.21E+00 -1.47E+00  9.00E+01  5.07E+00  2.47E+01 -3.79E-01
    70.5  -1.38E+00 -1.12E+02 -5.32E+01 -9.20E+01 -1.36E+00 -1.58E+00  8.74E+01  5.00E+00  2.47E+01 -3.79E-01
    71.5  -1.11E+00 -1.13E+02 -5.38E+01 -9.30E+01 -1.50E+00 -1.68E+00  8.61E+01  4.96E+00  2.47E+01 -3.79E-01
    72.5  -9.34E-01 -1.15E+02 -5.44E+01 -9.39E+01 -1.65E+00 -1.77E+00  8.45E+01  4.92E+00  2.47E+01 -3.80E-01
    73.5  -8.27E-01 -1.16E+02 -5.49E+01 -9.39E+01 -1.77E+00 -1.84E+00  8.32E+01  4.88E+00  2.46E+01 -3.80E-01
    74.5  -7.53E-01 -1.17E+02 -5.54E+01 -9.38E+01 -1.86E+00 -1.88E+00  8.15E+01  4.84E+00  2.46E+01 -3.80E-01
    75.5  -7.06E-01 -1.18E+02 -5.58E+01 -9.27E+01 -1.86E+00 -1.88E+00  8.03E+01  4.80E+00  2.46E+01 -3.80E-01
    76.5  -6.68E-01 -1.20E+02 -5.61E+01 -9.18E+01 -1.83E+00 -1.84E+00  7.85E+01  4.75E+00  2.46E+01 -3.80E-01
    77.5  -6.42E-01 -1.21E+02 -5.62E+01 -8.99E+01 -1.71E+00 -1.77E+00  7.74E+01  4.72E+00  2.46E+01 -3.80E-01
    78.5  -6.19E-01 -1.23E+02 -5.61E+01 -8.80E+01 -1.62E+00 -1.69E+00  7.55E+01  4.67E+00  2.46E+01 -3.81E-01
    79.5  -6.07E-01 -1.24E+02 -5.59E+01 -8.36E+01 -1.56E+00 -1.60E+00  7.44E+01  4.64E+00  2.45E+01 -3.81E-01
    80.5  -5.92E-01 -1.25E+02 -5.54E+01 -7.89E+01 -1.36E+00 -1.47E+00  7.25E+01  4.59E+00  2.45E+01 -3.81E-01
    81.5  -5.53E-01 -1.26E+02 -5.48E+01 -8.44E+01 -6.18E-01 -1.30E+00  7.14E+01  4.56E+00  2.45E+01 -3.81E-01
    82.5  -5.17E-01 -1.28E+02 -5.44E+01 -8.29E+01 -4.03E-01 -1.26E+00  6.94E+01  4.51E+00  2.44E+01 -3.81E-01
    83.5  -5.02E-01 -1.29E+02 -5.41E+01 -6.34E+01 -3.69E-01 -1.24E+00  6.85E+01  4.50E+00  2.44E+01 -3.80E-01
    84.5  -4.95E-01 -1.31E+02 -5.40E+01 -4.00E+01 -3.42E-01 -1.24E+00  6.71E+01  4.48E+00  2.43E+01 -3.80E-01
    85.5  -4.80E-01 -1.32E+02 -5.39E+01 -1.91E+01 -3.00E-01 -1.24E+00  6.55E+01  4.48E+00  2.42E+01 -3.80E-01
    86.5  -4.41E-01 -1.32E+02 -5.38E+01 -1.35E+00 -2.36E-01 -1.24E+00  6.56E+01  4.55E+00  2.41E+01 -3.79E-01
    87.5  -3.71E-01 -1.32E+02 -5.38E+01  1.23E+01 -1.46E-01 -1.24E+00  6.57E+01  4.64E+00  2.40E+01 -3.79E-01
    88.5  -2.64E-01 -1.32E+02 -5.38E+01  2.25E+01 -2.55E-02 -1.23E+00  6.58E+01  4.76E+00  2.38E+01 -3.78E-01
    89.5  -1.23E-01 -1.32E+02 -5.38E+01  3.02E+01  1.28E-01 -1.23E+00  6.60E+01  4.91E+00  2.36E+01 -3.78E-01
    90.5   5.41E-02 -1.31E+02 -5.38E+01  3.67E+01  3.14E-01 -1.23E+00  6.70E+01  5.12E+00  2.34E+01 -3.78E-01
    91.5   2.59E-01 -1.29E+02 -5.37E+01  4.25E+01  5.32E-01 -1.23E+00  6.88E+01  5.38E+00  2.32E+01 -3.77E-01
    92.5   4.86E-01 -1.28E+02 -5.37E+01  4.67E+01  7.90E-01 -1.23E+00  6.99E+01  5.66E+00  2.29E+01 -3.77E-01
    93.5   7.26E-01 -1.27E+02 -5.37E+01  5.05E+01  1.08E+00 -1.23E+00  7.13E+01  5.98E+00  2.26E+01 -3.77E-01
    94.5   9.72E-01 -1.25E+02 -5.37E+01  5.37E+01  1.40E+00 -1.23E+00  7.28E+01  6.34E+00  2.22E+01 -3.77E-01
    95.5   1.22E+00 -1.24E+02 -5.37E+01  5.62E+01  1.76E+00 -1.23E+00  7.40E+01  6.72E+00  2.18E+01 -3.77E-01
    96.5   1.47E+00 -1.23E+02 -5.37E+01  5.85E+01  2.13E+00 -1.23E+00  7.55E+01  7.12E+00  2.13E+01 -3.76E-01
    97.5   1.69E+00 -1.21E+02 -5.37E+01  6.04E+01  2.52E+00 -1.23E+00  7.71E+01  7.54E+00  2.08E+01 -3.76E-01
    98.5   1.88E+00 -1.20E+02 -5.37E+01  6.23E+01  2.91E+00 -1.23E+00  7.90E+01  7.97E+00  2.02E+01 -3.76E-01
    99.5   2.03E+00 -1.18E+02 -5.37E+01  6.38E+01  3.28E+00 -1.23E+00  8.09E+01  8.38E+00  1.96E+01 -3.76E-01
 
     Z(km)CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
     0.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  6.32E+01  6.37E+01  3.20E+01  4.64E+01  2.60E+00  6.37E+01
     1.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  6.36E+01  6.41E+01  3.25E+01  4.69E+01  3.11E+00  6.41E+01
     2.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  6.48E+01  6.53E+01  3.34E+01  4.77E+01  3.83E+00  6.54E+01
     3.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  6.68E+01  6.73E+01  3.51E+01  4.86E+01  4.70E+00  6.74E+01
     4.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  6.88E+01  6.93E+01  3.70E+01  4.95E+01  5.69E+00  6.94E+01
     5.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  7.03E+01  7.09E+01  3.93E+01  5.05E+01  6.72E+00  7.09E+01
     6.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  7.13E+01  7.19E+01  4.18E+01  5.14E+01  7.69E+00  7.19E+01
     7.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  7.20E+01  7.25E+01  4.45E+01  5.23E+01  8.47E+00  7.25E+01
     8.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  7.21E+01  7.26E+01  4.60E+01  5.31E+01  9.04E+00  7.25E+01
     9.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  7.18E+01  7.23E+01  4.58E+01  5.39E+01  9.53E+00  7.24E+01
    10.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  7.18E+01  7.22E+01  4.52E+01  5.48E+01  1.02E+01  7.25E+01
    11.5  -3.36E-01 -3.36E-01 -3.36E-01  1.46E-01  7.32E+01  7.37E+01  4.60E+01  5.68E+01  1.20E+01  7.36E+01
    12.5  -3.36E-01 -3.35E-01 -3.35E-01  1.46E-01  7.80E+01  7.83E+01  5.10E+01  6.08E+01  1.71E+01  7.76E+01
    13.5  -3.35E-01 -3.34E-01 -3.34E-01  1.47E-01  8.08E+01  8.10E+01  5.67E+01  6.57E+01  2.65E+01  8.08E+01
    14.5  -3.34E-01 -3.34E-01 -3.34E-01  1.48E-01  8.23E+01  8.25E+01  6.26E+01  7.01E+01  3.88E+01  8.24E+01
    15.5  -3.35E-01 -3.35E-01 -3.35E-01  1.49E-01  8.33E+01  8.34E+01  6.77E+01  7.35E+01  5.08E+01  8.34E+01
    16.5  -3.36E-01 -3.36E-01 -3.36E-01  1.51E-01  8.39E+01  8.41E+01  7.16E+01  7.61E+01  6.07E+01  8.41E+01
    17.5  -3.37E-01 -3.37E-01 -3.37E-01  1.53E-01  8.43E+01  8.46E+01  7.43E+01  7.79E+01  6.78E+01  8.46E+01
    18.5  -3.38E-01 -3.38E-01 -3.38E-01  1.55E-01  8.46E+01  8.49E+01  7.62E+01  7.92E+01  7.28E+01  8.49E+01
    19.5  -3.39E-01 -3.39E-01 -3.39E-01  1.57E-01  8.48E+01  8.52E+01  7.73E+01  8.01E+01  7.62E+01  8.52E+01
    20.5  -3.41E-01 -3.41E-01 -3.41E-01  1.60E-01  8.48E+01  8.53E+01  7.80E+01  8.09E+01  7.87E+01  8.54E+01
    21.5  -3.43E-01 -3.43E-01 -3.43E-01  1.63E-01  8.53E+01  8.61E+01  7.90E+01  8.16E+01  8.10E+01  8.61E+01
    22.5  -3.45E-01 -3.45E-01 -3.45E-01  1.66E-01  8.56E+01  8.67E+01  7.97E+01  8.22E+01  8.30E+01  8.67E+01
    23.5  -3.47E-01 -3.47E-01 -3.47E-01  1.69E-01  8.58E+01  8.72E+01  7.99E+01  8.25E+01  8.47E+01  8.72E+01
    24.5  -3.49E-01 -3.49E-01 -3.49E-01  1.72E-01  8.56E+01  8.75E+01  7.96E+01  8.25E+01  8.62E+01  8.75E+01
    25.5  -3.51E-01 -3.51E-01 -3.51E-01  1.75E-01  8.50E+01  8.76E+01  7.86E+01  8.20E+01  8.75E+01  8.76E+01
    26.5  -3.53E-01 -3.53E-01 -3.53E-01  1.78E-01  8.38E+01  8.75E+01  7.68E+01  8.10E+01  8.86E+01  8.74E+01
    27.5  -3.55E-01 -3.55E-01 -3.55E-01  1.82E-01  8.19E+01  8.69E+01  7.39E+01  7.94E+01  8.96E+01  8.69E+01
    28.5  -3.57E-01 -3.57E-01 -3.57E-01  1.86E-01  7.90E+01  8.58E+01  6.98E+01  7.69E+01  9.05E+01  8.58E+01
    29.5  -3.59E-01 -3.59E-01 -3.59E-01  1.90E-01  7.48E+01  8.40E+01  6.44E+01  7.36E+01  9.13E+01  8.40E+01
    30.5  -3.61E-01 -3.61E-01 -3.61E-01  1.94E-01  6.88E+01  8.13E+01  5.73E+01  6.91E+01  9.19E+01  8.13E+01
    31.5  -3.62E-01 -3.62E-01 -3.62E-01  1.99E-01  6.07E+01  7.75E+01  4.84E+01  6.36E+01  9.22E+01  7.75E+01
    32.5  -3.64E-01 -3.64E-01 -3.64E-01  2.04E-01  4.98E+01  7.23E+01  3.78E+01  5.70E+01  9.24E+01  7.23E+01
    33.5  -3.66E-01 -3.66E-01 -3.66E-01  2.09E-01  3.71E+01  6.67E+01  2.61E+01  4.97E+01  9.31E+01  6.67E+01
    34.5  -3.67E-01 -3.67E-01 -3.67E-01  2.15E-01  2.19E+01  5.98E+01  1.30E+01  4.16E+01  9.36E+01  5.99E+01
    35.5  -3.68E-01 -3.68E-01 -3.68E-01  2.22E-01  4.46E+00  5.18E+01 -1.22E+00  3.28E+01  9.32E+01  5.20E+01
    36.5  -3.70E-01 -3.70E-01 -3.70E-01  2.28E-01 -1.39E+01  4.33E+01 -1.59E+01  2.36E+01  9.18E+01  4.35E+01
    37.5  -3.71E-01 -3.71E-01 -3.71E-01  2.35E-01 -3.18E+01  3.50E+01 -3.03E+01  1.46E+01  8.87E+01  3.52E+01
    38.5  -3.72E-01 -3.72E-01 -3.72E-01  2.43E-01 -4.79E+01  2.75E+01 -4.33E+01  6.41E+00  8.34E+01  2.77E+01
    39.5  -3.73E-01 -3.73E-01 -3.73E-01  2.50E-01 -6.10E+01  2.14E+01 -5.39E+01 -3.67E-01  7.55E+01  2.16E+01
    40.5  -3.73E-01 -3.73E-01 -3.73E-01  2.58E-01 -7.06E+01  1.70E+01 -6.16E+01 -5.36E+00  6.52E+01  1.71E+01
    41.5  -3.74E-01 -3.74E-01 -3.74E-01  2.66E-01 -7.70E+01  1.41E+01 -6.64E+01 -8.60E+00  5.36E+01  1.41E+01
    42.5  -3.75E-01 -3.75E-01 -3.75E-01  2.73E-01 -8.08E+01  1.23E+01 -6.89E+01 -1.04E+01  4.23E+01  1.23E+01
    43.5  -3.75E-01 -3.75E-01 -3.75E-01  2.80E-01 -8.29E+01  1.13E+01 -6.99E+01 -1.12E+01  3.24E+01  1.13E+01
    44.5  -3.76E-01 -3.76E-01 -3.76E-01  2.87E-01 -8.39E+01  1.08E+01 -6.99E+01 -1.14E+01  2.44E+01  1.08E+01
    45.5  -3.76E-01 -3.76E-01 -3.76E-01  2.92E-01 -8.42E+01  1.05E+01 -6.93E+01 -1.11E+01  1.83E+01  1.05E+01
    46.5  -3.77E-01 -3.77E-01 -3.77E-01  2.97E-01 -8.40E+01  1.04E+01 -6.83E+01 -1.07E+01  1.37E+01  1.04E+01
    47.5  -3.77E-01 -3.77E-01 -3.77E-01  3.01E-01 -8.36E+01  1.04E+01 -6.72E+01 -1.02E+01  1.04E+01  1.04E+01
    48.5  -3.77E-01 -3.77E-01 -3.77E-01  3.05E-01 -8.37E+01  9.34E+00 -6.68E+01 -1.04E+01  7.79E+00  9.37E+00
    49.5  -3.78E-01 -3.78E-01 -3.78E-01  3.08E-01 -8.41E+01  7.69E+00 -6.67E+01 -1.11E+01  5.85E+00  7.75E+00
    50.5  -3.78E-01 -3.78E-01 -3.78E-01  3.11E-01 -8.44E+01  5.96E+00 -6.66E+01 -1.21E+01  4.39E+00  6.03E+00
    51.5  -3.78E-01 -3.78E-01 -3.78E-01  3.13E-01 -8.46E+01  4.12E+00 -6.65E+01 -1.32E+01  3.28E+00  4.17E+00
    52.5  -3.78E-01 -3.78E-01 -3.78E-01  3.15E-01 -8.54E+01  1.18E+00 -6.72E+01 -1.51E+01  2.43E+00  1.29E+00
    53.5  -3.78E-01 -3.78E-01 -3.78E-01  3.17E-01 -8.66E+01 -2.64E+00 -6.84E+01 -1.77E+01  1.76E+00 -2.45E+00
    54.5  -3.78E-01 -3.78E-01 -3.78E-01  3.18E-01 -8.78E+01 -6.67E+00 -6.97E+01 -2.06E+01  1.25E+00 -6.45E+00
    55.5  -3.78E-01 -3.78E-01 -3.78E-01  3.19E-01 -8.91E+01 -1.09E+01 -7.10E+01 -2.38E+01  8.63E-01 -1.07E+01
    56.5  -3.79E-01 -3.79E-01 -3.79E-01  3.20E-01 -9.03E+01 -1.54E+01 -7.25E+01 -2.73E+01  5.63E-01 -1.51E+01
    57.5  -3.79E-01 -3.79E-01 -3.79E-01  3.20E-01 -9.15E+01 -2.00E+01 -7.41E+01 -3.09E+01  3.33E-01 -1.97E+01
    58.5  -3.79E-01 -3.79E-01 -3.79E-01  3.21E-01 -9.28E+01 -2.47E+01 -7.59E+01 -3.46E+01  1.57E-01 -2.44E+01
    59.5  -3.79E-01 -3.79E-01 -3.79E-01  3.21E-01 -9.41E+01 -2.94E+01 -7.77E+01 -3.85E+01  2.30E-02 -2.90E+01
    60.5  -3.79E-01 -3.79E-01 -3.79E-01  3.21E-01 -9.54E+01 -3.38E+01 -7.96E+01 -4.23E+01 -7.89E-02 -3.34E+01
    61.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -9.67E+01 -3.77E+01 -8.16E+01 -4.61E+01 -1.56E-01 -3.74E+01
    62.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -9.80E+01 -4.12E+01 -8.37E+01 -5.00E+01 -2.15E-01 -4.12E+01
    63.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.04E+02 -4.71E+01 -9.01E+01 -5.45E+01 -2.64E-01 -4.64E+01
    64.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.04E+02 -4.85E+01 -9.09E+01 -5.69E+01 -2.93E-01 -4.82E+01
    65.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.04E+02 -4.95E+01 -9.14E+01 -5.88E+01 -3.16E-01 -4.95E+01
    66.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.06E+02 -5.14E+01 -9.39E+01 -6.08E+01 -3.33E-01 -5.12E+01
    67.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.07E+02 -5.25E+01 -9.55E+01 -6.26E+01 -3.46E-01 -5.24E+01
    68.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.08E+02 -5.38E+01 -9.77E+01 -6.43E+01 -3.56E-01 -5.37E+01
    69.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.10E+02 -5.48E+01 -9.96E+01 -6.58E+01 -3.63E-01 -5.48E+01
    70.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.12E+02 -5.61E+01 -1.02E+02 -6.72E+01 -3.68E-01 -5.59E+01
    71.5  -3.79E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.13E+02 -5.67E+01 -1.03E+02 -6.82E+01 -3.71E-01 -5.66E+01
    72.5  -3.80E-01 -3.80E-01 -3.80E-01  3.22E-01 -1.14E+02 -5.74E+01 -1.04E+02 -6.89E+01 -3.74E-01 -5.73E+01
    73.5  -3.80E-01 -3.80E-01 -3.80E-01  3.22E-01 -1.15E+02 -5.80E+01 -1.05E+02 -6.94E+01 -3.76E-01 -5.79E+01
    74.5  -3.80E-01 -3.80E-01 -3.80E-01  3.22E-01 -1.17E+02 -5.87E+01 -1.05E+02 -6.98E+01 -3.77E-01 -5.85E+01
    75.5  -3.80E-01 -3.80E-01 -3.80E-01  3.22E-01 -1.18E+02 -5.92E+01 -1.05E+02 -7.01E+01 -3.78E-01 -5.91E+01
    76.5  -3.80E-01 -3.80E-01 -3.80E-01  3.22E-01 -1.19E+02 -5.99E+01 -1.05E+02 -7.02E+01 -3.79E-01 -5.97E+01
    77.5  -3.80E-01 -3.81E-01 -3.81E-01  3.22E-01 -1.20E+02 -6.04E+01 -1.05E+02 -7.02E+01 -3.80E-01 -6.03E+01
    78.5  -3.81E-01 -3.81E-01 -3.81E-01  3.22E-01 -1.22E+02 -6.13E+01 -1.05E+02 -7.01E+01 -3.81E-01 -6.10E+01
    79.5  -3.81E-01 -3.81E-01 -3.81E-01  3.22E-01 -1.23E+02 -6.17E+01 -1.03E+02 -6.97E+01 -3.81E-01 -6.15E+01
    80.5  -3.81E-01 -3.82E-01 -3.82E-01  3.22E-01 -1.25E+02 -6.26E+01 -1.02E+02 -6.93E+01 -3.82E-01 -6.22E+01
    81.5  -3.81E-01 -3.81E-01 -3.81E-01  3.22E-01 -1.26E+02 -6.34E+01 -1.05E+02 -6.94E+01 -3.82E-01 -6.25E+01
    82.5  -3.81E-01 -3.79E-01 -3.79E-01  3.22E-01 -1.28E+02 -6.55E+01 -1.05E+02 -6.94E+01 -3.81E-01 -6.26E+01
    83.5  -3.80E-01 -3.73E-01 -3.73E-01  3.22E-01 -1.29E+02 -7.12E+01 -9.77E+01 -6.94E+01 -3.81E-01 -6.27E+01
    84.5  -3.80E-01 -3.63E-01 -3.63E-01  3.22E-01 -1.31E+02 -8.50E+01 -8.69E+01 -6.94E+01 -3.81E-01 -6.28E+01
    85.5  -3.80E-01 -3.49E-01 -3.49E-01  3.22E-01 -1.32E+02 -1.03E+02 -7.69E+01 -6.94E+01 -3.81E-01 -6.29E+01
    86.5  -3.79E-01 -3.34E-01 -3.34E-01  3.22E-01 -1.32E+02 -1.16E+02 -6.79E+01 -6.94E+01 -3.81E-01 -6.30E+01
    87.5  -3.79E-01 -3.17E-01 -3.17E-01  3.23E-01 -1.32E+02 -1.22E+02 -6.08E+01 -6.94E+01 -3.80E-01 -6.31E+01
    88.5  -3.78E-01 -3.00E-01 -3.00E-01  3.23E-01 -1.32E+02 -1.26E+02 -5.54E+01 -6.94E+01 -3.80E-01 -6.32E+01
    89.5  -3.78E-01 -2.84E-01 -2.84E-01  3.24E-01 -1.32E+02 -1.28E+02 -5.13E+01 -6.94E+01 -3.79E-01 -6.33E+01
    90.5  -3.78E-01 -2.69E-01 -2.69E-01  3.26E-01 -1.31E+02 -1.28E+02 -4.75E+01 -6.94E+01 -3.77E-01 -6.34E+01
    91.5  -3.77E-01 -2.56E-01 -2.56E-01  3.28E-01 -1.29E+02 -1.26E+02 -4.37E+01 -6.94E+01 -3.75E-01 -6.36E+01
    92.5  -3.77E-01 -2.44E-01 -2.44E-01  3.31E-01 -1.28E+02 -1.26E+02 -4.10E+01 -6.94E+01 -3.72E-01 -6.37E+01
    93.5  -3.77E-01 -2.32E-01 -2.32E-01  3.35E-01 -1.27E+02 -1.25E+02 -3.84E+01 -6.94E+01 -3.68E-01 -6.39E+01
    94.5  -3.77E-01 -2.22E-01 -2.22E-01  3.39E-01 -1.25E+02 -1.23E+02 -3.61E+01 -6.94E+01 -3.62E-01 -6.41E+01
    95.5  -3.77E-01 -2.13E-01 -2.13E-01  3.44E-01 -1.24E+02 -1.23E+02 -3.43E+01 -6.94E+01 -3.54E-01 -6.43E+01
    96.5  -3.76E-01 -2.05E-01 -2.05E-01  3.49E-01 -1.23E+02 -1.21E+02 -3.24E+01 -6.94E+01 -3.43E-01 -6.45E+01
    97.5  -3.76E-01 -1.99E-01 -1.99E-01  3.54E-01 -1.21E+02 -1.20E+02 -3.07E+01 -6.94E+01 -3.27E-01 -6.48E+01
    98.5  -3.76E-01 -1.95E-01 -1.95E-01  3.58E-01 -1.20E+02 -1.18E+02 -2.89E+01 -6.94E+01 -3.05E-01 -6.52E+01
    99.5  -3.76E-01 -1.93E-01 -1.93E-01  3.61E-01 -1.18E+02 -1.17E+02 -2.74E+01 -6.94E+01 -2.82E-01 -6.55E+01
 
     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ       HQO     
     0.5   7.45E+01  7.01E+01  7.01E+01 -3.38E-01  3.87E+01  2.11E+00  1.44E+00  1.09E+02  2.50E-01 -1.79E-01
     1.5   7.16E+01  6.86E+01  6.86E+01 -3.38E-01  4.46E+01  2.23E+00  1.61E+00  1.07E+02  2.50E-01 -1.20E-01
     2.5   6.90E+01  6.75E+01  6.75E+01 -3.38E-01  4.88E+01  2.34E+00  1.87E+00  1.05E+02  2.51E-01 -2.47E-02
     3.5   6.72E+01  6.72E+01  6.72E+01 -3.38E-01  5.25E+01  2.42E+00  2.24E+00  1.03E+02  2.52E-01  1.27E-01
     4.5   6.56E+01  6.70E+01  6.70E+01 -3.38E-01  5.54E+01  2.48E+00  2.76E+00  1.01E+02  2.53E-01  3.69E-01
     5.5   6.39E+01  6.66E+01  6.66E+01 -3.38E-01  5.74E+01  2.50E+00  3.46E+00  9.84E+01  2.55E-01  7.49E-01
     6.5   6.18E+01  6.58E+01  6.58E+01 -3.38E-01  5.83E+01  2.48E+00  4.33E+00  9.59E+01  2.58E-01  1.31E+00
     7.5   5.99E+01  6.50E+01  6.50E+01 -3.38E-01  5.84E+01  2.42E+00  5.22E+00  9.33E+01  2.62E-01  1.99E+00
     8.5   5.84E+01  6.43E+01  6.43E+01 -3.38E-01  5.78E+01  2.37E+00  5.83E+00  9.05E+01  2.66E-01  2.48E+00
     9.5   5.74E+01  6.37E+01  6.37E+01 -3.38E-01  5.70E+01  2.38E+00  6.01E+00  8.77E+01  2.72E-01  2.58E+00
    10.5   5.72E+01  6.36E+01  6.36E+01 -3.38E-01  5.86E+01  2.72E+00  6.04E+00  8.48E+01  2.83E-01  2.60E+00
    11.5   5.87E+01  6.50E+01  6.50E+01 -3.38E-01  5.93E+01  3.02E+00  6.20E+00  8.14E+01  3.08E-01  2.93E+00
    12.5   6.41E+01  6.98E+01  6.98E+01 -3.38E-01  6.41E+01  3.24E+00  7.38E+00  8.16E+01  3.66E-01  5.21E+00
    13.5   7.04E+01  7.48E+01  7.48E+01 -3.38E-01  6.96E+01  3.39E+00  9.56E+00  8.24E+01  4.89E-01  1.06E+01
    14.5   7.53E+01  7.83E+01  7.83E+01 -3.38E-01  7.16E+01  3.48E+00  1.22E+01  8.31E+01  7.06E-01  2.00E+01
    15.5   7.84E+01  8.05E+01  8.05E+01 -3.39E-01  5.84E+01  3.52E+00  1.47E+01  8.38E+01  1.02E+00  3.16E+01
    16.5   8.02E+01  8.18E+01  8.18E+01 -3.40E-01  2.53E+01  3.53E+00  1.66E+01  8.44E+01  1.45E+00  4.27E+01
    17.5   8.12E+01  8.26E+01  8.26E+01 -3.41E-01  7.37E+00  3.54E+00  1.79E+01  8.49E+01  1.97E+00  5.14E+01
    18.5   8.18E+01  8.30E+01  8.30E+01 -3.42E-01  3.29E+00  3.53E+00  1.88E+01  8.53E+01  2.57E+00  5.78E+01
    19.5   8.19E+01  8.32E+01  8.32E+01 -3.43E-01  2.53E+00  3.52E+00  1.93E+01  8.57E+01  3.23E+00  6.22E+01
    20.5   8.19E+01  8.33E+01  8.33E+01 -3.44E-01  2.39E+00  3.52E+00  1.96E+01  8.60E+01  3.93E+00  6.52E+01
    21.5   8.24E+01  8.39E+01  8.39E+01 -3.45E-01  2.37E+00  3.53E+00  1.96E+01  8.69E+01  4.66E+00  6.78E+01
    22.5   8.27E+01  8.43E+01  8.43E+01 -3.47E-01  2.41E+00  3.59E+00  1.80E+01  8.78E+01  5.41E+00  6.96E+01
    23.5   8.29E+01  8.46E+01  8.46E+01 -3.48E-01  2.50E+00  3.73E+00  1.19E+01  8.88E+01  6.18E+00  7.06E+01
    24.5   8.28E+01  8.47E+01  8.47E+01 -3.50E-01  2.69E+00  3.99E+00  4.22E+00  8.96E+01  6.97E+00  7.08E+01
    25.5   8.23E+01  8.44E+01  8.44E+01 -3.51E-01  3.00E+00  4.44E+00  1.65E+00  9.05E+01  7.77E+00  6.99E+01
    26.5   8.15E+01  8.39E+01  8.39E+01 -3.53E-01  3.47E+00  5.11E+00  7.70E+00  9.13E+01  8.60E+00  6.78E+01
